age,job,marital,education,default,housing,loan,contact,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
54,admin.,married,university.degree,no,yes,no,cellular,tue,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
60,technician,married,university.degree,no,yes,no,cellular,tue,11,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48,technician,single,university.degree,unknown,no,no,cellular,tue,532,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,management,married,university.degree,no,no,no,cellular,tue,175,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,admin.,married,university.degree,no,yes,no,cellular,tue,157,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51,admin.,married,university.degree,no,yes,no,cellular,tue,112,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,admin.,divorced,university.degree,no,no,yes,cellular,tue,264,19,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,admin.,married,university.degree,no,yes,no,cellular,tue,172,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,entrepreneur,married,high.school,no,yes,no,cellular,tue,435,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,admin.,married,university.degree,no,yes,no,cellular,tue,84,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,admin.,married,university.degree,no,yes,no,cellular,tue,653,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,technician,married,professional.course,no,no,no,cellular,tue,205,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,blue-collar,married,basic.4y,unknown,no,no,cellular,tue,110,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,management,married,university.degree,no,yes,no,cellular,tue,133,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,technician,single,university.degree,no,no,no,cellular,tue,277,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,entrepreneur,married,high.school,no,yes,yes,cellular,tue,303,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
52,technician,married,high.school,no,yes,yes,cellular,tue,263,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,technician,divorced,professional.course,no,yes,no,cellular,tue,265,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
53,unknown,married,basic.4y,unknown,no,no,cellular,tue,107,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,admin.,married,university.degree,no,no,no,cellular,tue,77,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,management,married,university.degree,no,no,yes,cellular,tue,130,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,services,married,high.school,no,no,no,cellular,tue,377,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
29,admin.,single,university.degree,no,yes,no,cellular,tue,155,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,services,married,high.school,no,yes,no,cellular,tue,183,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55,management,married,university.degree,no,yes,yes,cellular,tue,384,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
31,management,married,university.degree,no,yes,no,cellular,tue,57,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55,blue-collar,married,basic.9y,no,yes,no,cellular,tue,209,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
47,admin.,married,university.degree,no,unknown,unknown,cellular,tue,225,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,technician,married,professional.course,no,no,no,cellular,tue,168,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57,blue-collar,married,basic.4y,unknown,no,no,cellular,tue,366,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54,admin.,married,high.school,no,no,no,cellular,tue,84,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
48,admin.,married,professional.course,no,no,no,cellular,tue,369,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56,admin.,married,university.degree,unknown,yes,no,cellular,tue,125,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
37,blue-collar,single,professional.course,no,no,no,cellular,tue,109,11,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
38,admin.,married,university.degree,no,yes,no,cellular,tue,35,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58,retired,married,basic.4y,no,no,no,cellular,tue,556,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
51,services,married,high.school,unknown,no,yes,cellular,tue,20,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,self-employed,single,university.degree,no,yes,no,cellular,tue,133,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
57,admin.,married,university.degree,unknown,no,no,cellular,tue,101,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,housemaid,married,basic.4y,no,no,no,cellular,tue,240,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
56,services,divorced,high.school,unknown,yes,no,cellular,tue,59,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,admin.,married,university.degree,unknown,no,no,cellular,tue,515,9,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
59,retired,married,university.degree,no,yes,no,cellular,tue,130,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
55,blue-collar,married,basic.9y,no,no,no,telephone,tue,361,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,technician,married,university.degree,no,no,no,cellular,tue,99,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
58,blue-collar,divorced,basic.6y,unknown,no,no,cellular,tue,272,7,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
44,technician,divorced,professional.course,no,no,no,cellular,wed,157,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,technician,married,professional.course,no,yes,no,cellular,wed,609,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
37,blue-collar,single,professional.course,no,no,no,cellular,wed,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,admin.,married,university.degree,no,no,no,cellular,wed,108,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,admin.,married,university.degree,no,yes,yes,cellular,wed,87,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,admin.,married,university.degree,no,yes,no,cellular,wed,581,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
52,housemaid,married,basic.4y,no,yes,no,cellular,wed,20,24,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,admin.,married,university.degree,no,yes,no,cellular,wed,113,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,admin.,divorced,university.degree,no,yes,no,cellular,wed,18,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,admin.,married,basic.9y,no,yes,yes,cellular,wed,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,admin.,married,university.degree,no,no,no,cellular,wed,154,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,admin.,single,university.degree,no,no,no,cellular,wed,130,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,technician,married,professional.course,no,no,no,cellular,wed,146,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,technician,divorced,high.school,no,yes,no,cellular,wed,56,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,technician,single,professional.course,no,no,no,cellular,wed,185,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,technician,single,high.school,no,no,no,cellular,wed,1033,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
37,blue-collar,single,professional.course,no,yes,no,cellular,wed,503,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,technician,married,professional.course,no,yes,no,cellular,wed,95,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
59,admin.,divorced,professional.course,unknown,yes,no,cellular,wed,87,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,technician,single,professional.course,no,no,no,cellular,wed,105,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,basic.4y,unknown,yes,no,cellular,wed,57,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,unknown,married,basic.4y,unknown,no,no,cellular,wed,124,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,unknown,married,unknown,unknown,no,no,cellular,wed,52,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,single,high.school,no,yes,no,cellular,wed,219,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,admin.,married,university.degree,no,yes,no,cellular,wed,281,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,entrepreneur,married,high.school,no,no,no,cellular,wed,57,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,admin.,married,university.degree,unknown,yes,no,cellular,wed,155,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,technician,married,high.school,no,yes,no,cellular,wed,13,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
55,management,married,university.degree,no,yes,no,cellular,wed,130,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,technician,married,professional.course,no,yes,yes,cellular,wed,136,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
46,admin.,married,university.degree,unknown,no,no,telephone,wed,39,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,technician,married,high.school,no,yes,no,cellular,wed,360,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
50,blue-collar,married,basic.9y,no,yes,no,cellular,wed,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,professional.course,no,yes,no,cellular,wed,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
60,retired,married,professional.course,no,no,no,cellular,wed,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,unknown,married,basic.4y,unknown,yes,no,cellular,wed,23,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,management,married,university.degree,no,yes,no,cellular,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
34,admin.,married,university.degree,no,yes,no,cellular,wed,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
58,admin.,single,university.degree,no,no,no,cellular,wed,113,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,admin.,married,university.degree,no,yes,no,cellular,wed,519,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
57,retired,married,high.school,unknown,yes,yes,cellular,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,blue-collar,married,basic.4y,unknown,no,no,cellular,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,technician,single,professional.course,no,yes,no,cellular,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,technician,divorced,high.school,no,yes,no,cellular,wed,87,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,married,professional.course,no,yes,no,cellular,wed,114,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,admin.,married,university.degree,no,yes,no,cellular,wed,219,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,housemaid,married,basic.4y,no,yes,no,cellular,wed,130,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
60,retired,married,professional.course,no,no,no,cellular,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,professional.course,unknown,no,no,cellular,wed,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
39,technician,married,professional.course,no,no,no,cellular,wed,85,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,admin.,divorced,university.degree,no,no,yes,cellular,wed,69,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,basic.4y,unknown,yes,no,cellular,wed,78,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,admin.,single,university.degree,no,no,no,cellular,wed,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
55,services,married,high.school,no,yes,no,cellular,wed,63,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,admin.,married,high.school,no,yes,yes,cellular,wed,352,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,married,university.degree,no,yes,no,cellular,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,admin.,married,basic.9y,no,no,yes,cellular,wed,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,single,high.school,no,yes,no,cellular,wed,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,technician,married,professional.course,unknown,yes,no,cellular,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,admin.,married,university.degree,no,no,no,cellular,wed,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,self-employed,married,university.degree,no,yes,no,cellular,wed,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,married,professional.course,no,yes,no,cellular,wed,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,admin.,divorced,university.degree,no,no,yes,cellular,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
42,management,married,university.degree,no,yes,no,telephone,wed,220,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,admin.,married,high.school,no,yes,no,cellular,wed,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,single,university.degree,no,yes,no,cellular,wed,763,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
31,management,married,university.degree,no,no,no,cellular,wed,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
55,technician,married,professional.course,no,no,no,cellular,wed,976,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
51,technician,married,high.school,no,yes,no,cellular,wed,549,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,admin.,married,university.degree,no,yes,no,cellular,wed,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,single,university.degree,no,yes,no,cellular,wed,79,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,admin.,married,university.degree,no,no,no,cellular,wed,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,admin.,married,university.degree,unknown,yes,no,cellular,wed,119,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
52,technician,married,university.degree,no,no,no,cellular,wed,15,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
46,technician,divorced,professional.course,no,no,no,cellular,wed,308,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,admin.,married,professional.course,no,yes,no,cellular,wed,103,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,blue-collar,married,high.school,no,no,no,cellular,wed,312,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
60,retired,married,high.school,no,unknown,unknown,cellular,wed,590,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,unknown,married,basic.4y,unknown,no,no,cellular,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,admin.,married,high.school,no,no,no,cellular,wed,28,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,basic.4y,no,no,no,cellular,wed,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,blue-collar,married,basic.4y,unknown,no,no,cellular,wed,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
53,blue-collar,married,unknown,no,yes,no,cellular,wed,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,professional.course,no,no,no,cellular,wed,508,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,wed,29,21,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,admin.,married,university.degree,no,yes,no,cellular,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,admin.,married,university.degree,unknown,yes,no,cellular,wed,247,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
56,admin.,married,university.degree,unknown,yes,no,cellular,wed,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,admin.,married,university.degree,no,yes,no,cellular,wed,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,admin.,married,university.degree,no,yes,no,cellular,wed,1129,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
54,technician,married,professional.course,no,yes,no,cellular,wed,14,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
30,technician,married,professional.course,no,no,no,telephone,wed,645,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
47,admin.,married,university.degree,no,yes,no,cellular,wed,176,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
31,self-employed,married,university.degree,no,yes,no,cellular,wed,15,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
46,housemaid,married,basic.4y,no,no,yes,cellular,wed,10,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
43,management,married,university.degree,no,no,no,cellular,wed,13,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
57,retired,married,professional.course,no,yes,no,telephone,wed,96,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,technician,married,professional.course,unknown,yes,no,cellular,wed,511,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,technician,divorced,university.degree,no,yes,yes,cellular,wed,86,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
46,technician,divorced,professional.course,no,no,no,cellular,wed,516,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
51,technician,married,professional.course,no,yes,no,cellular,wed,300,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,technician,single,professional.course,unknown,yes,yes,cellular,wed,94,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
47,technician,divorced,high.school,no,yes,no,cellular,wed,125,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,admin.,single,university.degree,no,no,no,cellular,wed,125,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,admin.,divorced,university.degree,no,no,yes,cellular,wed,12,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
48,admin.,divorced,university.degree,unknown,yes,no,cellular,wed,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
44,technician,married,professional.course,no,no,yes,cellular,wed,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,divorced,professional.course,no,yes,no,cellular,wed,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
33,admin.,single,university.degree,no,no,no,cellular,wed,27,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,technician,single,university.degree,no,yes,no,cellular,wed,60,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,management,married,university.degree,no,no,no,cellular,wed,561,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
29,admin.,single,university.degree,no,yes,no,cellular,wed,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,technician,single,high.school,no,no,no,cellular,wed,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,admin.,married,university.degree,no,no,no,cellular,wed,214,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
54,housemaid,married,basic.4y,unknown,yes,no,cellular,wed,523,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
37,technician,married,university.degree,no,no,no,cellular,wed,107,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
59,retired,married,university.degree,no,yes,no,cellular,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,technician,divorced,professional.course,no,no,no,cellular,wed,16,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
56,retired,divorced,university.degree,unknown,no,no,cellular,wed,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
49,technician,married,professional.course,unknown,yes,no,cellular,wed,76,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
56,admin.,married,university.degree,unknown,yes,no,cellular,wed,120,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
37,technician,married,university.degree,no,yes,no,cellular,wed,138,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
